STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,IDN,Indonesia,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q4,,91.8691429694012,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,IDN,Indonesia,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q1,,91.6290384443913,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,IDN,Indonesia,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q2,,91.1212528986564,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,IDN,Indonesia,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q3,,90.5577744696026,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,IDN,Indonesia,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q4,,90.0981285093702,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2021-Q3,,143.475915617613,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2021-Q4,,144.485311629185,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q1,,150.863973387353,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q2,,144.90718370951,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q3,,147.4393928293,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q4,,145.564761076561,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q1,,145.668720176541,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q2,,145.87699319576,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q3,,146.047260171019,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q4,,148.802064851496,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q1,,152.424598683907,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q2,,151.905078304449,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q3,,155.802321120868,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q4,,157.699698008372,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q1,,157.506118207514,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q2,,162.911661200025,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q3,,164.400836705858,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q4,,166.883982290876,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,SVN,Slovenia,Q,Quarterly,RHP,Real house price indices,IX,Index,2026-Q1,,169.566197984774,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2021-Q3,,74.137096583546,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2021-Q4,,72.1091148017717,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q1,,72.2899669306708,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q2,,70.9465139788161,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q3,,71.5410536073666,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q4,,72.1494045313206,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q1,,71.8008882322484,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q2,,71.763296235763,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q3,,72.3676938547456,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q4,,72.5702217688807,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q1,,72.9320390749619,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q2,,73.7394294220276,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q3,,74.0157375501306,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q4,,74.2656750331538,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q1,,74.3557370138987,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q2,,74.5083932657704,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q3,,74.9433823596153,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q4,,75.355117119519,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2026-Q1,,75.3497656717229,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BRA,Brazil,Q,Quarterly,RHP,Real house price indices,IX,Index,2026-Q2,,75.1579300617597,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2021-Q3,,126.144010002698,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2021-Q4,,130.640312397406,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q1,,128.023948540471,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q2,,132.50667387657,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q3,,119.336838894228,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q4,,121.882846885304,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q1,,122.806913180202,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q2,,123.242705786769,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q3,,129.851378731163,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q4,,132.231109259103,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q1,,134.586911130032,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q2,,138.327666387558,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q3,,144.119577396135,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q4,,146.752434324174,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q1,,149.59743826159,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q2,,157.215071485097,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q3,,153.180548958172,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q4,,156.620701714153,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,BGR,Bulgaria,Q,Quarterly,RHP,Real house price indices,IX,Index,2026-Q1,,163.445343416268,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2021-Q3,,113.657209782588,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2021-Q4,,122.776906539029,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q1,,132.994118629532,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q2,,145.740693296994,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q3,,167.298979749697,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2022-Q4,,175.156074384087,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q1,,189.827711653756,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q2,,197.311972606995,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q3,,195.597146825172,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2023-Q4,,198.952537853348,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q1,,184.88552672607,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q2,,172.528178223458,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q3,,168.748783543549,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2024-Q4,,173.565936751771,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q1,,172.060888396994,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q2,,167.197545009072,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,TUR,Türkiye,Q,Quarterly,RHP,Real house price indices,IX,Index,2025-Q3,,164.940386760773,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
