par_cz,kid_race,par_pctile,shrunk_xkid_vscore2020,cz_name
30502,Asian,50,719.25,Enid
30502,AIAN,-9,651.1242424242424,Enid
30502,AIAN,75,699.4368421052632,Enid
30502,Black,50,608.1261261261261,Enid
30502,Black,-9,596.7448979591838,Enid
30601,Hispanic,75,685.1680851063829,El Paso
30601,Black,25,609.3005617977528,El Paso
30601,White,50,682.7573712507074,El Paso
30601,Black,-9,620.8737037037037,El Paso
30601,Pooled,75,694.4419137466307,El Paso
30601,Pooled,-9,661.1792210313762,El Paso
30601,Black,75,643.2652173913043,El Paso
30601,Hispanic,25,645.2554365329413,El Paso
30601,Pooled,50,670.0933957590458,El Paso
30601,Asian,50,723.155737704918,El Paso
30601,AIAN,-9,635.0826086956522,El Paso
30601,White,75,708.7394736842106,El Paso
30601,Black,50,626.2828895945286,El Paso
30601,AIAN,50,645.0370005473453,El Paso
30601,Pooled,25,645.744877771461,El Paso
30601,Asian,75,730.311475409836,El Paso
30601,Hispanic,-9,653.9790950869898,El Paso
30601,White,25,656.7752688172043,El Paso
30601,White,-9,688.0257500824266,El Paso
30601,Asian,25,716,El Paso
30601,Asian,-9,723.3983050847457,El Paso
30601,AIAN,75,671.9724137931034,El Paso
30601,AIAN,25,618.1015873015873,El Paso
30601,Hispanic,50,665.2117608196621,El Paso
30602,Black,75,658.4882352941177,Alamogordo
30602,Black,50,632.235421994885,Alamogordo
30602,White,75,713.7120879120879,Alamogordo
30602,Pooled,50,676.3966631379114,Alamogordo
30602,Hispanic,25,643.122429906542,Alamogordo
30602,Pooled,25,647.2379551820728,Alamogordo
30602,AIAN,50,605.1583333333333,Alamogordo
30602,Hispanic,-9,658.030303030303,Alamogordo
30602,Asian,-9,715.65,Alamogordo
30602,Black,25,605.9826086956522,Alamogordo
30602,Asian,50,715.65,Alamogordo
30602,Pooled,75,705.55537109375,Alamogordo
30602,White,25,660.1049723756906,Alamogordo
30602,Asian,25,706.5,Alamogordo
30602,AIAN,25,583.35,Alamogordo
30602,Black,-9,628.2975,Alamogordo
30602,White,-9,686.9823691460055,Alamogordo
30602,Hispanic,75,699.7879581151833,Alamogordo
30602,Pooled,-9,671.5923735725938,Alamogordo
30602,AIAN,75,626.9666666666667,Alamogordo
30602,Asian,75,724.8,Alamogordo
30602,AIAN,-9,595.2454545454545,Alamogordo
30602,Hispanic,50,671.4551940108627,Alamogordo
30602,White,50,686.9085301438893,Alamogordo
30603,Pooled,50,666.526388888889,Truth or Consequences
30603,Hispanic,75,673.3,Truth or Consequences
30603,White,25,647.7,Truth or Consequences
30603,Pooled,-9,653.6288888888889,Truth or Consequences
30603,White,75,699.8,Truth or Consequences
30603,White,-9,657.9156862745098,Truth or Consequences
30603,Hispanic,50,657.4,Truth or Consequences
30603,Pooled,75,688.0222222222222,Truth or Consequences
30603,Hispanic,25,641.5,Truth or Consequences
30603,White,50,673.75,Truth or Consequences
30603,Hispanic,-9,648.0230769230769,Truth or Consequences
30603,Pooled,25,645.0305555555556,Truth or Consequences
30604,Pooled,50,665.0360259953761,Deming
30604,Black,75,633.8,Deming
30604,Pooled,25,642.0070407040704,Deming
30604,AIAN,50,623.3,Deming
30604,Pooled,-9,657.0985207100591,Deming
30604,Hispanic,25,636.3233974358974,Deming
30604,AIAN,25,604.55,Deming
30604,White,50,685.4699626329405,Deming
30604,White,-9,683.6838427947598,Deming
30604,Asian,25,702.4,Deming
30604,AIAN,75,642.05,Deming
30604,Asian,-9,709.95,Deming
30604,Hispanic,75,669.521052631579,Deming
30604,Hispanic,50,652.9222250337382,Deming
30604,Asian,75,717.5,Deming
30604,Black,-9,615.325,Deming
30604,AIAN,-9,623.3,Deming
30604,Asian,50,709.95,Deming
30604,Hispanic,-9,644.0722358722359,Deming
30604,Black,50,615.325,Deming
30604,Black,25,596.85,Deming
30604,Pooled,75,688.0650112866817,Deming
30604,White,25,659.9061224489795,Deming
30604,White,75,711.0338028169014,Deming
30605,Hispanic,50,645,Van Horn
30605,White,50,676.0999999999999,Van Horn
30605,White,75,717.4,Van Horn
30605,Hispanic,75,658.1,Van Horn
30605,White,-9,676.1,Van Horn
30605,White,25,634.8,Van Horn
30605,Hispanic,25,631.9,Van Horn
30605,Pooled,75,684.4555555555555,Van Horn
30605,Pooled,25,632.8666666666667,Van Horn
30605,Pooled,50,658.661111111111,Van Horn
30605,Pooled,-9,654.9761904761905,Van Horn
30605,Hispanic,-9,641.9769230769231,Van Horn
30701,White,75,707.6163265306122,Roswell
30701,White,-9,679.5802083333333,Roswell
30701,AIAN,25,606.95,Roswell
30701,Asian,50,696.85,Roswell
30701,Black,-9,628.5103448275862,Roswell
30701,AIAN,75,663.55,Roswell
30701,Asian,-9,696.85,Roswell
30701,Pooled,50,669.6702896244229,Roswell
30701,Pooled,75,698.5839007092198,Roswell
30701,Asian,25,681.95,Roswell
30701,Black,75,641.5625,Roswell
30701,Hispanic,-9,644.5278810408922,Roswell
30701,Hispanic,75,679.5106951871658,Roswell
30701,White,50,678.9836951801997,Roswell
30701,Black,50,630.4297794117647,Roswell
30701,Pooled,-9,663.0587527352297,Roswell
30701,AIAN,50,635.25,Roswell
30701,Hispanic,25,633.9766129032258,Roswell
30701,Pooled,25,640.756678539626,Roswell
30701,Hispanic,50,656.7436540451959,Roswell
30701,White,25,650.3510638297872,Roswell
30701,AIAN,-9,635.25,Roswell
30701,Asian,75,711.75,Roswell
30701,Black,25,619.2970588235294,Roswell
30702,White,50,693.2382352941177,Santa Rosa
30702,Pooled,-9,668.0645833333333,Santa Rosa
30702,Pooled,75,702.8048780487804,Santa Rosa
30702,Hispanic,50,671.0434108527131,Santa Rosa
30702,White,75,720.6941176470589,Santa Rosa
30702,Hispanic,25,651.953488372093,Santa Rosa
30702,Hispanic,-9,660.2836363636363,Santa Rosa
30702,Pooled,25,654.2359223300971,Santa Rosa
30702,White,25,665.7823529411764,Santa Rosa
30702,White,-9,693.2382352941177,Santa Rosa
30702,Pooled,50,678.5204001894388,Santa Rosa
30702,Hispanic,75,690.1333333333333,Santa Rosa
30801,White,50,675.7509073105741,Hobbs
30801,White,25,651.1338061465721,Hobbs
30801,Hispanic,-9,633.6760968229954,Hobbs
30801,Asian,-9,696.15,Hobbs
30801,Asian,50,696.15,Hobbs
30801,Asian,25,684.3,Hobbs
30801,Black,25,585.8869565217391,Hobbs
30801,Hispanic,25,627.5845045045045,Hobbs
30801,Black,-9,597.1253731343284,Hobbs
30801,AIAN,50,632.75,Hobbs
30801,Hispanic,75,665.5707547169811,Hobbs
30801,Black,50,603.8149068322981,Hobbs
30801,AIAN,75,658.9,Hobbs
30801,AIAN,-9,632.75,Hobbs
30801,Black,75,621.7428571428571,Hobbs
30801,Pooled,50,663.4325653231676,Hobbs
30801,Pooled,75,691.3482701812192,Hobbs
30801,White,75,700.3680084745763,Hobbs
30801,AIAN,25,606.6,Hobbs
30801,Asian,75,708,Hobbs
30801,Pooled,25,635.5168604651162,Hobbs
30801,White,-9,677.0986592178771,Hobbs
30801,Hispanic,50,646.5776296107429,Hobbs
30801,Pooled,-9,656.1938987187309,Hobbs
30802,Asian,25,718.4,Lubbock
30802,Black,-9,586.063407821229,Lubbock
30802,Pooled,75,698.8812870220786,Lubbock
30802,AIAN,75,668.3684210526316,Lubbock
30802,Black,50,603.1405145636759,Lubbock
30802,White,50,678.9762878225916,Lubbock
30802,Pooled,50,659.2326422910312,Lubbock
30802,Asian,50,727.15,Lubbock
30802,Hispanic,50,631.612419031771,Lubbock
30802,Hispanic,-9,614.8011355571327,Lubbock
30802,Hispanic,75,660.1855172413793,Lubbock
30802,Hispanic,25,603.0393208221626,Lubbock
30802,White,75,709.5052993805919,Lubbock
30802,Black,75,632.6748344370861,Lubbock
30802,Black,25,573.6061946902655,Lubbock
30802,White,25,648.4472762645914,Lubbock
30802,Pooled,25,619.5839975599837,Lubbock
30802,AIAN,-9,636.3157894736842,Lubbock
30802,AIAN,50,636.3157894736842,Lubbock
30802,Asian,75,735.9,Lubbock
30802,AIAN,25,604.2631578947369,Lubbock
30802,Asian,-9,728.7571428571429,Lubbock
30802,White,-9,684.2059653365578,Lubbock
30802,Pooled,-9,653.7024096385542,Lubbock
30901,Black,-9,617.0693181818182,Clovis
30901,Asian,25,684.3347826086956,Clovis
30901,AIAN,75,670.45,Clovis
30901,Hispanic,-9,639.7325526932084,Clovis
30901,White,-9,683.2532178217822,Clovis
30901,Pooled,-9,665.0066813509545,Clovis
30901,Black,25,600.0050847457627,Clovis
30901,Asian,-9,696.8086956521739,Clovis
30901,White,25,658.4065217391304,Clovis
30901,Pooled,75,701.1985673352435,Clovis
30901,Asian,75,709.2826086956521,Clovis
30901,AIAN,-9,636,Clovis
30901,AIAN,50,636,Clovis
30901,AIAN,25,601.55,Clovis
30901,Hispanic,25,630.0543352601156,Clovis
30901,Black,50,625.8956458211571,Clovis
30901,Pooled,25,642.4110316040549,Clovis
30901,Pooled,50,671.8047994696492,Clovis
30901,Hispanic,75,681.074074074074,Clovis
30901,Asian,50,696.8086956521738,Clovis
30901,White,50,683.8838446259103,Clovis
30901,Black,75,651.7862068965517,Clovis
30901,White,75,709.3611675126904,Clovis
30901,Hispanic,50,655.5642046670948,Clovis
30902,Black,-9,595.8074074074074,Littlefield
30902,Hispanic,50,642.6326250213347,Littlefield
30902,Hispanic,25,617.0059907834101,Littlefield
30902,Black,75,610.1692307692308,Littlefield
30902,White,25,664.8058823529411,Littlefield
30902,Hispanic,75,668.2592592592592,Littlefield
30902,Black,50,596.3203296703297,Littlefield
30902,White,75,716.445918367347,Littlefield
30902,Pooled,-9,649.7707006369427,Littlefield
