par_cz,kid_race,par_pctile,shrunk_xkid_mtabalance2020,cz_name
302,Pooled,25,41215.44902605616,Knoxville
302,Hispanic,50,64909.68545611016,Knoxville
302,Hispanic,25,44289.15662650602,Knoxville
302,White,-9,69241.78244847823,Knoxville
302,Hispanic,-9,63157.61437908497,Knoxville
302,Pooled,50,66340.56617574717,Knoxville
401,AIAN,75,72390.39999999999,Winston-Salem
401,Asian,50,112951.974789916,Winston-Salem
401,Hispanic,-9,50717.6,Winston-Salem
401,AIAN,-9,50464.4,Winston-Salem
401,Black,25,20956.56984785615,Winston-Salem
401,Black,-9,28348.31804281345,Winston-Salem
401,Pooled,75,92632.93736878937,Winston-Salem
401,Asian,75,145985.7142857143,Winston-Salem
401,Pooled,-9,67717.8706715133,Winston-Salem
401,Hispanic,25,36543.01310043668,Winston-Salem
401,Asian,25,79918.23529411765,Winston-Salem
401,Hispanic,75,77543.88429752066,Winston-Salem
401,White,-9,77371.73803526448,Winston-Salem
401,White,75,96724.00402414487,Winston-Salem
401,Asian,-9,116429.2105263158,Winston-Salem
401,Black,50,35009.48647431567,Winston-Salem
401,AIAN,25,28538.4,Winston-Salem
401,Pooled,25,37659.9303503588,Winston-Salem
401,Hispanic,50,57043.44869897867,Winston-Salem
401,White,25,44987.6430976431,Winston-Salem
401,Pooled,50,65146.43385957408,Winston-Salem
401,Black,75,49062.40310077519,Winston-Salem
401,White,50,70855.82356089399,Winston-Salem
401,AIAN,50,50464.39999999999,Winston-Salem
402,Hispanic,-9,78478.33333333333,Martinsville
402,Asian,50,127987.5,Martinsville
402,Asian,-9,127987.5,Martinsville
402,White,25,36178.44859813084,Martinsville
402,White,50,62720.43012027124,Martinsville
402,Hispanic,25,53136.66666666666,Martinsville
402,Pooled,25,34005.4171301446,Martinsville
402,Pooled,75,88243.07178631052,Martinsville
402,Black,75,65983.33333333333,Martinsville
402,White,75,89262.41164241164,Martinsville
402,Pooled,50,61124.24445822756,Martinsville
402,White,-9,61309.7342519685,Martinsville
402,Pooled,-9,55693.23765020027,Martinsville
402,Black,25,25088.02469135802,Martinsville
402,Hispanic,75,103820,Martinsville
402,Asian,25,113225,Martinsville
402,Asian,75,142750,Martinsville
402,Black,50,45535.67901234567,Martinsville
402,Black,-9,33022.93532338308,Martinsville
402,Hispanic,50,78478.33333333333,Martinsville
500,AIAN,75,65152.4,Greensboro
500,Hispanic,50,52442.33614627285,Greensboro
500,Pooled,75,89754.25935876768,Greensboro
500,Black,75,58304.19301164726,Greensboro
500,AIAN,50,44618.86666666667,Greensboro
500,Asian,50,106387.5390625,Greensboro
500,Black,-9,30665.68190404231,Greensboro
500,Pooled,25,37369.24271174746,Greensboro
500,White,25,45002.1126340882,Greensboro
500,Asian,25,80499.453125,Greensboro
500,Asian,-9,100413.3653846154,Greensboro
500,Hispanic,-9,44885.19877675841,Greensboro
500,White,75,93506.07269688741,Greensboro
500,Pooled,-9,63069.20298769772,Greensboro
500,Black,50,40425.61556740721,Greensboro
500,AIAN,-9,42752.18181818182,Greensboro
500,Black,25,22547.03812316716,Greensboro
500,Hispanic,25,35631.5611814346,Greensboro
500,AIAN,25,24085.33333333333,Greensboro
500,Hispanic,75,69253.11111111111,Greensboro
500,White,50,69254.09266548781,Greensboro
500,Pooled,50,63561.75103525757,Greensboro
500,White,-9,73515.98428097753,Greensboro
500,Asian,75,132275.625,Greensboro
601,White,75,91222.63157894737,North Wilkesboro
601,Asian,50,104842.5,North Wilkesboro
601,Hispanic,50,62065.58823529411,North Wilkesboro
601,Hispanic,-9,62065.58823529412,North Wilkesboro
601,Pooled,75,90311.46010186757,North Wilkesboro
601,Asian,-9,104842.5,North Wilkesboro
601,Asian,75,120895,North Wilkesboro
601,Black,-9,33758.37837837838,North Wilkesboro
601,White,25,41616.25,North Wilkesboro
601,Black,25,24871.2,North Wilkesboro
601,Pooled,-9,60996.43342391304,North Wilkesboro
601,Pooled,25,41442.01585503964,North Wilkesboro
601,Black,50,38572.26666666667,North Wilkesboro
601,Asian,25,88790,North Wilkesboro
601,Hispanic,25,37417.64705882353,North Wilkesboro
601,White,50,66419.44078947368,North Wilkesboro
601,Pooled,50,65876.7379784536,North Wilkesboro
601,Hispanic,75,86713.5294117647,North Wilkesboro
601,Black,75,52273.33333333334,North Wilkesboro
601,White,-9,61429.00900900901,North Wilkesboro
602,Hispanic,-9,52717.5,Galax
602,Pooled,25,36698.45517241379,Galax
602,Black,50,40270.375,Galax
602,Pooled,75,77268.2722513089,Galax
602,White,50,58978.87011847302,Galax
602,White,-9,53777.41007194245,Galax
602,Hispanic,75,56832.5,Galax
602,Hispanic,25,48602.5,Galax
602,Black,75,61732.5,Galax
602,Pooled,-9,52808.29937629938,Galax
602,Black,25,18808.25,Galax
602,White,25,37069.68992248062,Galax
602,Hispanic,50,52717.5,Galax
602,Black,-9,40270.375,Galax
602,Pooled,50,56983.36371186134,Galax
602,White,75,80888.05031446541,Galax
700,Hispanic,-9,51259.49438202247,Spartanburg
700,Hispanic,25,33591.76991150442,Spartanburg
700,White,75,80787.03230148049,Spartanburg
700,AIAN,25,11890,Spartanburg
700,Pooled,25,30807.99564270152,Spartanburg
700,Black,25,22351.46408839779,Spartanburg
700,AIAN,50,44765,Spartanburg
700,White,50,57686.07615074025,Spartanburg
700,White,-9,59678.70248538012,Spartanburg
700,White,25,34585.12,Spartanburg
700,Black,-9,27514.41309255079,Spartanburg
700,Asian,75,117312,Spartanburg
700,Black,50,36469.89871086556,Spartanburg
700,Pooled,75,78587.87984835228,Spartanburg
700,AIAN,-9,44765,Spartanburg
700,AIAN,75,77640,Spartanburg
700,Asian,25,73372.90322580645,Spartanburg
700,Black,75,50588.33333333334,Spartanburg
700,Pooled,50,54697.93774552691,Spartanburg
700,Hispanic,50,57782.96187882913,Spartanburg
700,Hispanic,75,81974.15384615384,Spartanburg
700,Asian,50,95342.45161290323,Spartanburg
700,Asian,-9,94982.29508196721,Spartanburg
700,Pooled,-9,52479.58597883598,Spartanburg
800,Hispanic,25,37494.56692913386,Gastonia
800,Black,75,41630.85714285714,Gastonia
800,AIAN,75,79166.66666666667,Gastonia
800,Black,50,31015.03862342164,Gastonia
800,Asian,75,104591.1111111111,Gastonia
800,Pooled,25,30381.9422995333,Gastonia
800,AIAN,50,47352.83333333334,Gastonia
800,Black,-9,24544.86750348675,Gastonia
800,Pooled,75,79560.91156126482,Gastonia
800,AIAN,25,15539,Gastonia
800,Asian,25,87681.86440677966,Gastonia
800,White,75,82116.8956043956,Gastonia
800,White,50,57382.59705592915,Gastonia
800,Asian,50,96136.48775894538,Gastonia
800,White,25,32648.29850746268,Gastonia
800,Pooled,-9,53102.37913718329,Gastonia
800,Asian,-9,94998.36538461539,Gastonia
800,Hispanic,-9,51912.04301075269,Gastonia
800,Hispanic,75,82946.27118644067,Gastonia
800,Black,25,20399.22010398614,Gastonia
800,Hispanic,50,60220.41905778727,Gastonia
800,White,-9,58408.76967095851,Gastonia
800,Pooled,50,54971.42693039906,Gastonia
800,AIAN,-9,47352.83333333334,Gastonia
900,Asian,-9,115211.1942257218,Charlotte
900,White,75,99228.2830752513,Charlotte
900,Hispanic,50,63727.10528008232,Charlotte
900,White,25,49894.38867438868,Charlotte
900,Pooled,-9,68936.58259423503,Charlotte
900,Black,75,51723.71495327102,Charlotte
900,Hispanic,75,80532.19178082192,Charlotte
900,AIAN,25,25003.77358490566,Charlotte
900,Asian,50,115881.2024171271,Charlotte
900,Pooled,50,67233.90632253044,Charlotte
900,Asian,75,129316.6298342541,Charlotte
900,AIAN,75,54020.23255813953,Charlotte
900,Asian,25,102445.775,Charlotte
900,White,-9,82187.10056014937,Charlotte
900,Hispanic,-9,59140.85657370518,Charlotte
900,Black,25,23268.32276474318,Charlotte
900,AIAN,-9,38000.72916666666,Charlotte
900,Black,-9,29342.59102244389,Charlotte
900,Hispanic,25,46922.01877934272,Charlotte
900,White,50,74561.33587481998,Charlotte
900,Black,50,37496.0188590071,Charlotte
900,Pooled,75,94523.78978491506,Charlotte
900,AIAN,50,39512.00307152259,Charlotte
900,Pooled,25,39944.02286014583,Charlotte
1001,Asian,75,110900,Boone
1001,Asian,-9,91980,Boone
1001,Asian,25,73060,Boone
1001,White,75,99061.40350877192,Boone
1001,Black,75,55815,Boone
1001,Black,-9,46465,Boone
1001,Hispanic,-9,67366.66666666667,Boone
1001,Hispanic,75,97286.66666666667,Boone
1001,Asian,50,91980,Boone
1001,Black,50,46465,Boone
1001,Pooled,25,48889.27586206896,Boone
1001,Pooled,-9,68401.9587628866,Boone
1001,Hispanic,50,67366.66666666667,Boone
1001,Black,25,37115,Boone
1001,Pooled,75,97420.82051282052,Boone
1001,Pooled,50,73155.04818744474,Boone
1001,Hispanic,25,37446.66666666666,Boone
1001,White,25,49396.12781954887,Boone
1001,White,-9,68830.36613272311,Boone
1001,White,50,74228.7656641604,Boone
1002,White,-9,57780.37183544304,Morganton
1002,AIAN,25,28730,Morganton
1002,Black,50,39097.31961319117,Morganton
1002,Black,75,56042.16216216216,Morganton
1002,Pooled,75,82411.67210440457,Morganton
1002,Black,25,22152.47706422018,Morganton
1002,Hispanic,-9,42852.61363636364,Morganton
1002,Asian,-9,76138.46153846153,Morganton
1002,Pooled,-9,56465.53435114504,Morganton
1002,White,75,84022.59927797834,Morganton
1002,Black,-9,30740.95890410959,Morganton
1002,White,25,37304.04225352113,Morganton
1002,Asian,25,63445.88235294117,Morganton
1002,Pooled,25,37256.61835748793,Morganton
1002,Hispanic,75,54178.10810810811,Morganton
1002,AIAN,75,32180,Morganton
1002,White,50,60663.32076574973,Morganton
1002,Asian,75,100113.3333333333,Morganton
1002,Asian,50,81779.60784313726,Morganton
1002,AIAN,50,30455,Morganton
1002,Hispanic,25,34636.07843137255,Morganton
1002,AIAN,-9,30455,Morganton
1002,Hispanic,50,44407.09326974033,Morganton
1002,Pooled,50,59834.14523094625,Morganton
1100,AIAN,50,33295,Hickory
1100,Asian,75,110362.5,Hickory
1100,Black,75,46969.58579881657,Hickory
1100,AIAN,75,50023.33333333334,Hickory
1100,Black,-9,25529.12037037037,Hickory
1100,Asian,-9,81197.68421052632,Hickory
1100,White,25,39445.69327731092,Hickory
1100,AIAN,25,16566.66666666667,Hickory
1100,Asian,25,66383.80952380953,Hickory
1100,Hispanic,-9,43051.55660377358,Hickory
1100,White,75,87588.05309734514,Hickory
1100,White,-9,65574.83189241114,Hickory
1100,Asian,50,88373.15476190476,Hickory
1100,Hispanic,75,66054.74576271187,Hickory
1100,Pooled,25,36525.1323300467,Hickory
1100,Hispanic,50,50117.89575717293,Hickory
1100,Black,50,33642.56268358095,Hickory
1100,Hispanic,25,34181.04575163399,Hickory
1100,Pooled,50,61034.06508569253,Hickory
1100,Pooled,-9,60554.26058201058,Hickory
1100,Pooled,75,85542.99784133837,Hickory
1100,Black,25,20315.53956834532,Hickory
1100,White,50,63516.87318732803,Hickory
1100,AIAN,-9,33295,Hickory
1201,Pooled,50,67913.21087936274,Franklin
1201,Hispanic,50,75217.5,Franklin
1201,Pooled,-9,64867.93604651163,Franklin
1201,White,25,51818.6592178771,Franklin
1201,Asian,50,73055,Franklin
1201,Asian,25,64950,Franklin
1201,Hispanic,25,50770,Franklin
1201,Pooled,25,51016.84729064039,Franklin
1201,Hispanic,75,99665,Franklin
1201,Hispanic,-9,75217.5,Franklin
1201,AIAN,25,25610,Franklin
1201,White,75,85957.86324786325,Franklin
1201,Black,75,82360,Franklin
1201,Asian,75,81160,Franklin
1201,AIAN,75,30060,Franklin
1201,Black,-9,60710,Franklin
1201,Pooled,75,84809.57446808511,Franklin
1201,Black,25,39060,Franklin
1201,Black,50,60710,Franklin
1201,AIAN,50,27835,Franklin
1201,AIAN,-9,27835,Franklin
1201,White,-9,65312.87162162162,Franklin
1201,White,50,68888.26123287017,Franklin
1201,Asian,-9,73055,Franklin
1202,AIAN,50,24361.87179487179,Sylva
1202,Hispanic,25,42116.66666666666,Sylva
1202,AIAN,75,35039.74358974359,Sylva
1202,Pooled,-9,54681.01846153846,Sylva
1202,White,75,97713.67088607595,Sylva
1202,Hispanic,50,48313.33333333333,Sylva
1202,Pooled,75,80046.37130801688,Sylva
1202,White,-9,66872.83105022831,Sylva
1202,Hispanic,75,54510,Sylva
1202,Black,50,40442.5,Sylva
1202,Black,25,27295,Sylva
1202,Black,-9,40442.5,Sylva
1202,White,50,73591.72830018084,Sylva
1202,Hispanic,-9,48313.33333333334,Sylva
1202,White,25,49469.78571428572,Sylva
1202,AIAN,-9,19993.65151515152,Sylva
1202,Black,75,53590,Sylva
1202,Pooled,25,40125.11380145278,Sylva
1202,Pooled,50,60085.74255473483,Sylva
1202,AIAN,25,13684,Sylva
1203,Black,50,37239.50571653854,Asheville
1203,White,25,50331.88802083334,Asheville
1203,White,50,73482.30277084575,Asheville
1203,Hispanic,50,58647.00483091787,Asheville
1203,Asian,75,127274.0540540541,Asheville
1203,Black,75,48517.71929824561,Asheville
1203,Hispanic,25,41066.23188405797,Asheville
1203,AIAN,25,17895.66666666667,Asheville
1203,Pooled,75,94714.83763530392,Asheville
1203,Pooled,25,48048.5900192997,Asheville
1203,White,-9,74505.12756689484,Asheville
1203,Asian,25,116589.7297297297,Asheville
1203,White,75,96632.71752085816,Asheville
1203,Hispanic,75,76227.77777777778,Asheville
1203,Pooled,50,71381.71382730181,Asheville
1203,Black,-9,31432.42553191489,Asheville
1203,Asian,-9,121931.8918918919,Asheville
1203,AIAN,50,34564.5,Asheville
1203,Asian,50,121931.8918918919,Asheville
1203,AIAN,-9,34564.5,Asheville
1203,Pooled,-9,71304.25947441217,Asheville
1203,AIAN,75,51233.33333333334,Asheville
1203,Hispanic,-9,53121.61904761905,Asheville
1203,Black,25,25961.29213483146,Asheville
1204,White,75,93175.81818181818,Andrews
1204,Hispanic,25,70250,Andrews
1204,White,-9,62618.65625,Andrews
1204,Pooled,50,67855.82950631458,Andrews
1204,Black,-9,33535,Andrews
1204,Pooled,25,47418.07692307692,Andrews
1204,AIAN,50,55275,Andrews
1204,AIAN,-9,55275,Andrews
1204,White,50,69894.170995671,Andrews
1204,Pooled,75,88293.58208955223,Andrews
1204,Black,75,48640,Andrews
1204,Hispanic,75,65920,Andrews
1204,Black,25,18430,Andrews
1204,AIAN,75,83180,Andrews
1204,Pooled,-9,62302.09239130434,Andrews
1204,Black,50,33535,Andrews
1204,Hispanic,-9,68085,Andrews
1204,White,25,46612.52380952381,Andrews
1204,AIAN,25,27370,Andrews
1204,Hispanic,50,68085,Andrews
1301,Hispanic,75,31585,Bennettsville
1301,Hispanic,25,32660,Bennettsville
1301,White,75,77656.98324022346,Bennettsville
1301,AIAN,25,9041.538461538461,Bennettsville
1301,Black,50,33383.86515697376,Bennettsville
1301,Asian,75,97655,Bennettsville
1301,AIAN,75,26991.81818181818,Bennettsville
1301,Hispanic,50,32122.5,Bennettsville
1301,Asian,-9,96652.5,Bennettsville
1301,Asian,25,95650,Bennettsville
1301,Asian,50,96652.5,Bennettsville
1301,Pooled,75,70531.06382978724,Bennettsville
1301,Pooled,50,46499.51862585708,Bennettsville
1301,AIAN,-9,17268.75,Bennettsville
1301,White,25,23246.8487394958,Bennettsville
1301,Black,-9,22506.37362637362,Bennettsville
1301,White,50,50451.91598985963,Bennettsville
1301,White,-9,46602.75779376499,Bennettsville
1301,Hispanic,-9,32122.5,Bennettsville
1301,Pooled,-9,35962.38948626046,Bennettsville
1301,AIAN,50,18016.67832167832,Bennettsville
1301,Pooled,25,22467.97342192691,Bennettsville
1301,Black,75,46323.10344827586,Bennettsville
1301,Black,25,20444.62686567164,Bennettsville
1302,Hispanic,25,29884.69696969697,Florence
1302,Pooled,50,55608.90194235428,Florence
1302,AIAN,75,48775,Florence
1302,Black,25,23359.88123515439,Florence
1302,Pooled,-9,48083.32103321033,Florence
1302,Black,50,37252.41430178772,Florence
1302,Hispanic,50,47044.10524160524,Florence
1302,Pooled,75,79744.19692907628,Florence
1302,Asian,50,126917.7358490566,Florence
1302,Black,-9,26673.16317991632,Florence
1302,White,50,62467.40059615683,Florence
1302,Pooled,25,31473.60695563227,Florence
1302,White,75,84377.92138177487,Florence
1302,Black,75,51144.94736842105,Florence
1302,Hispanic,75,64203.51351351351,Florence
1302,White,25,40556.87981053878,Florence
1302,Asian,75,143481.1320754717,Florence
1302,Asian,-9,126917.7358490566,Florence
1302,Hispanic,-9,42212.81553398058,Florence
1302,AIAN,25,21151.66666666667,Florence
1302,AIAN,-9,34963.33333333334,Florence
1302,White,-9,62402.34560570071,Florence
1302,Asian,25,110354.3396226415,Florence
1302,AIAN,50,34963.33333333334,Florence
1400,Hispanic,75,87104.86425339367,Fayetteville
1400,Black,75,52898.29665851671,Fayetteville
1400,White,75,90665.45415959253,Fayetteville
1400,Pooled,50,58973.01866044673,Fayetteville
1400,Black,50,39300.42831026049,Fayetteville
1400,White,50,67155.37725647471,Fayetteville
1400,White,-9,69188.18307585889,Fayetteville
1400,Asian,75,124757.6470588235,Fayetteville
1400,Asian,50,105549.7568627451,Fayetteville
1400,Pooled,-9,54619.2541570579,Fayetteville
1400,AIAN,50,32102.83672418233,Fayetteville
1400,Hispanic,25,51147.09269662921,Fayetteville
1400,Pooled,25,35091.0840776101,Fayetteville
1400,Hispanic,50,69125.97847501143,Fayetteville
1400,Black,25,25702.55996200427,Fayetteville
1400,Black,-9,31838.85435821993,Fayetteville
1400,Hispanic,-9,64919.48006932409,Fayetteville
1400,AIAN,25,16002.94617563739,Fayetteville
1400,Pooled,75,82854.95324328337,Fayetteville
1400,White,25,43645.30035335689,Fayetteville
1400,AIAN,75,48202.72727272727,Fayetteville
1400,Asian,-9,104609.5104895105,Fayetteville
1400,Asian,25,86341.86666666667,Fayetteville
1400,AIAN,-9,23653.00215982721,Fayetteville
1500,Black,25,23598.64661654135,Wilmington
1500,Black,50,36173.76386771123,Wilmington
1500,AIAN,25,20500,Wilmington
1500,White,75,97087.73556231003,Wilmington
1500,AIAN,75,57574.86486486487,Wilmington
1500,Asian,25,91695.55555555556,Wilmington
1500,Hispanic,75,82112.24137931035,Wilmington
1500,Pooled,75,92136.60872417186,Wilmington
1500,White,-9,74223.11394487866,Wilmington
1500,Black,-9,28049.7400990099,Wilmington
1500,Pooled,25,38723.84387617766,Wilmington
1500,Asian,-9,109106.6666666667,Wilmington
1500,White,25,47236.70852017937,Wilmington
1500,Hispanic,50,59809.04751892347,Wilmington
1500,AIAN,-9,39037.43243243243,Wilmington
1500,Asian,50,109106.6666666667,Wilmington
1500,Black,75,48748.88111888112,Wilmington
1500,Hispanic,25,37505.85365853659,Wilmington
1500,Hispanic,-9,55985.64285714286,Wilmington
1500,Asian,75,126517.7777777778,Wilmington
1500,Pooled,-9,62800.65050266115,Wilmington
1500,White,50,72162.22204124471,Wilmington
1500,AIAN,50,39037.43243243243,Wilmington
1500,Pooled,50,65430.22630017476,Wilmington
1600,Hispanic,25,31233.77777777778,Wilson
1600,Black,75,55487.3544973545,Wilson
1600,Asian,25,102410,Wilson
1600,Pooled,25,30586.20803159974,Wilson
1600,Asian,50,118538.3333333333,Wilson
1600,AIAN,-9,34196.66666666666,Wilson
1600,Black,50,38982.95559919271,Wilson
1600,Black,25,22478.55670103093,Wilson
1600,Hispanic,75,63482.63157894737,Wilson
1600,Asian,-9,118538.3333333333,Wilson
1600,Pooled,-9,52718.42022736182,Wilson
1600,White,50,69042.46875,Wilson
1600,Pooled,75,85294.80620155038,Wilson
1600,White,-9,74934.4140625,Wilson
1600,White,25,45474.6875,Wilson
1600,AIAN,25,16163.33333333333,Wilson
1600,White,75,92610.25,Wilson
1600,Hispanic,-9,40807.65625,Wilson
1600,Hispanic,50,47358.20467836257,Wilson
1600,Asian,75,134666.6666666667,Wilson
1600,AIAN,50,34196.66666666666,Wilson
1600,Black,-9,27861.35461604832,Wilson
1600,Pooled,50,57940.50711657506,Wilson
1600,AIAN,75,52230,Wilson
1701,Asian,75,170018.5781990521,Raleigh
1701,Black,25,26551.45713187236,Raleigh
1701,Pooled,-9,80859.68834500451,Raleigh
1701,Hispanic,75,86757.14975845411,Raleigh
1701,AIAN,75,62578.83116883117,Raleigh
1701,Hispanic,50,65827.19604914349,Raleigh
1701,Pooled,75,105565.03975133,Raleigh
1701,Hispanic,-9,60206.43109540636,Raleigh
1701,AIAN,-9,42470.97402597403,Raleigh
1701,Black,75,60804.43231441048,Raleigh
1701,Black,-9,35472.6187091271,Raleigh
1701,Pooled,25,46750.93009820913,Raleigh
1701,Black,50,43677.94472314142,Raleigh
1701,AIAN,50,42470.97402597402,Raleigh
1701,Asian,-9,156471.7002881844,Raleigh
1701,Asian,25,135454.1176470588,Raleigh
1701,Asian,50,152736.3479230555,Raleigh
1701,Hispanic,25,44897.24233983287,Raleigh
1701,Pooled,50,76157.98492476958,Raleigh
1701,White,25,61142.03830369357,Raleigh
1701,White,-9,95788.55385235982,Raleigh
1701,AIAN,25,22363.11688311688,Raleigh
1701,White,50,85709.74769875754,Raleigh
1701,White,75,110277.4570938215,Raleigh
1702,AIAN,75,49440,Henderson
1702,Pooled,-9,44593.37152209492,Henderson
1702,Hispanic,-9,42960,Henderson
1702,White,50,61485.27825658704,Henderson
1702,AIAN,25,39170,Henderson
1702,Hispanic,50,42960,Henderson
1702,Black,75,60992.85714285714,Henderson
1702,Asian,75,122600,Henderson
1702,White,25,35694.42748091603,Henderson
1702,Pooled,50,55346.14390563565,Henderson
1702,Hispanic,75,55695,Henderson
1702,AIAN,50,44305,Henderson
1702,Hispanic,25,30225,Henderson
1702,AIAN,-9,44305,Henderson
1702,Black,50,43798.21057834899,Henderson
1702,Asian,-9,110420,Henderson
1702,Asian,50,110420,Henderson
1702,White,75,87276.12903225806,Henderson
1702,White,-9,60777.29411764706,Henderson
1702,Asian,25,98240,Henderson
1702,Black,-9,30318.45679012345,Henderson
1702,Pooled,75,80518.34285714285,Henderson
1702,Black,25,26603.56401384083,Henderson
1702,Pooled,25,30173.94495412844,Henderson
1800,AIAN,75,45717.6,Goldsboro
1800,Asian,50,110567.3704789834,Goldsboro
1800,White,25,45181.82481751825,Goldsboro
1800,Asian,75,135303.2258064516,Goldsboro
1800,Asian,-9,109794.375,Goldsboro
1800,Hispanic,75,79728.65671641791,Goldsboro
1800,Hispanic,25,33118.76923076923,Goldsboro
1800,Black,25,24496.60406885759,Goldsboro
1800,Pooled,75,84979.74554707379,Goldsboro
1800,White,-9,69700.44338335608,Goldsboro
1800,Pooled,50,60270.01755119977,Goldsboro
1800,AIAN,-9,36139.6,Goldsboro
1800,Asian,25,85831.51515151515,Goldsboro
1800,AIAN,50,36139.6,Goldsboro
1800,White,75,91205.24967989756,Goldsboro
1800,Pooled,25,35560.28955532575,Goldsboro
1800,Black,-9,28979.52503209243,Goldsboro
1800,AIAN,25,26561.6,Goldsboro
1800,Black,75,49440.85714285714,Goldsboro
1800,Hispanic,50,56423.71297359357,Goldsboro
1800,Black,50,36968.73060585737,Goldsboro
1800,White,50,68193.5372487079,Goldsboro
1800,Hispanic,-9,45038.09160305344,Goldsboro
1800,Pooled,-9,55516.97492807234,Goldsboro
1900,Black,25,24888.44559585492,Jacksonville
1900,Pooled,-9,62741.68037690697,Jacksonville
1900,Hispanic,75,82267.92517006803,Jacksonville
1900,Black,-9,31764.52211906062,Jacksonville
1900,Asian,25,84833.47826086957,Jacksonville
1900,AIAN,25,25754.28571428571,Jacksonville
1900,Hispanic,-9,60558.29577464789,Jacksonville
1900,Hispanic,25,45215.4326923077,Jacksonville
1900,Black,75,57717.90091264668,Jacksonville
1900,White,25,48155.60104986877,Jacksonville
1900,Hispanic,50,63741.67893118787,Jacksonville
1900,Pooled,50,64946.58147504323,Jacksonville
1900,Pooled,75,90855.13813961092,Jacksonville
1900,AIAN,-9,37224.04761904762,Jacksonville
1900,White,-9,75248.92726440988,Jacksonville
1900,AIAN,75,48693.80952380953,Jacksonville
1900,White,50,72162.90186259145,Jacksonville
1900,Pooled,25,39038.02481047554,Jacksonville
1900,AIAN,50,37224.04761904762,Jacksonville
1900,Asian,75,134444.5,Jacksonville
1900,Black,50,41303.1732542508,Jacksonville
1900,Asian,-9,107908.3720930233,Jacksonville
1900,White,75,96170.20267531414,Jacksonville
1900,Asian,50,109638.9891304348,Jacksonville
2000,Black,75,63297.61805555555,Virginia Beach
2000,Pooled,-9,76777.92079721804,Virginia Beach
2000,Asian,75,148209.7493036212,Virginia Beach
2000,White,75,112806.8218430034,Virginia Beach
2000,Asian,25,113909.1935483871,Virginia Beach
2000,Hispanic,75,97080.80508474576,Virginia Beach
2000,AIAN,25,33979.13043478261,Virginia Beach
2000,AIAN,-9,53354.58823529412,Virginia Beach
2000,Hispanic,25,51259.10901467505,Virginia Beach
2000,Black,25,29792.56772401019,Virginia Beach
2000,AIAN,75,76207.69230769231,Virginia Beach
2000,Pooled,75,105916.207313229,Virginia Beach
2000,Black,-9,38170.28477166175,Virginia Beach
2000,White,25,61875.2017167382,Virginia Beach
2000,Hispanic,50,74169.95704971041,Virginia Beach
2000,Pooled,25,48335.96461538462,Virginia Beach
2000,AIAN,50,55093.41137123746,Virginia Beach
2000,White,-9,93003.62202753442,Virginia Beach
2000,Hispanic,-9,70778.82069795427,Virginia Beach
2000,Pooled,50,77126.08596430678,Virginia Beach
2000,Black,50,46545.09288978287,Virginia Beach
2000,Asian,50,131059.4714260041,Virginia Beach
2000,Asian,-9,134195.6836902801,Virginia Beach
2000,White,50,87341.01177987081,Virginia Beach
2100,White,75,85021.95266272189,Washington
2100,Pooled,-9,56172.51919385797,Washington
2100,Hispanic,50,54416.95121951219,Washington
2100,White,25,52289.51140065146,Washington
2100,Asian,25,123200,Washington
2100,Hispanic,25,32264.39024390244,Washington
2100,Pooled,75,81444.99404052443,Washington
2100,Hispanic,-9,54416.95121951219,Washington
2100,Asian,-9,133900,Washington
2100,White,-9,69442.32558139534,Washington
2100,Black,50,37105.90789560186,Washington
2100,Pooled,25,39141.51004016064,Washington
2100,Asian,75,144600,Washington
2100,Black,75,50986.41509433962,Washington
2100,Black,25,23225.40069686411,Washington
2100,Asian,50,133900,Washington
2100,Black,-9,27552.85294117647,Washington
2100,Hispanic,75,76569.51219512195,Washington
2100,White,50,68655.73203168667,Washington
2100,Pooled,50,60293.25204034253,Washington
2200,Asian,-9,142300,South Boston
2200,Hispanic,50,68073.125,South Boston
2200,Black,50,43385.6868893365,South Boston
2200,Pooled,50,62273.6489539264,South Boston
2200,Black,75,63541.72972972973,South Boston
2200,Asian,25,121266.6666666667,South Boston
2200,Pooled,-9,54475.20102339181,South Boston
2200,Black,25,23229.64404894327,South Boston
2200,White,-9,68334.49864498645,South Boston
2200,White,25,43715.59633027523,South Boston
2200,Hispanic,75,89942.5,South Boston
2200,White,75,94679.8316970547,South Boston
2200,Asian,50,142300,South Boston
2200,Black,-9,30109.4741697417,South Boston
2200,Hispanic,25,46203.75,South Boston
2200,Pooled,25,34346.22285714286,South Boston
2200,Pooled,75,90201.07505070994,South Boston
2200,Hispanic,-9,68073.125,South Boston
2200,Asian,75,163333.3333333333,South Boston
2200,White,50,69197.71401366497,South Boston
2300,Hispanic,25,57898.54545454546,Lynchburg
2300,Asian,75,167565.7142857143,Lynchburg
2300,White,50,78620.01426261407,Lynchburg
2300,Black,75,58576.66666666666,Lynchburg
2300,AIAN,-9,62746.25,Lynchburg
2300,Pooled,50,72637.85266858421,Lynchburg
2300,Hispanic,-9,74035.35714285714,Lynchburg
2300,Asian,-9,147524.5714285714,Lynchburg
2300,Black,-9,32670.7468879668,Lynchburg
2300,Hispanic,75,89605.9649122807,Lynchburg
2300,White,-9,83642.62295081967,Lynchburg
2300,AIAN,25,41917.5,Lynchburg
2300,Pooled,25,46048.6577181208,Lynchburg
